term,label
http://www.wurvoc.org/vocabularies/om-1.8/metre_per_metre,metre per metre
http://www.wurvoc.org/vocabularies/om-1.8/metre_per_yoctosecond-time,metre per yoctosecond
http://www.wurvoc.org/vocabularies/om-1.8/picosecond-time_squared,picosecond squared
http://www.wurvoc.org/vocabularies/om-1.8/square_centimetre,square centimetre
http://www.wurvoc.org/vocabularies/om-1.8/attowatt,attowatt
http://www.wurvoc.org/vocabularies/om-1.8/giganewton,giganewton
http://www.wurvoc.org/vocabularies/om-1.8/petametre_per_second-time,petametre per second
http://www.wurvoc.org/vocabularies/om-1.8/Frequency,frequency
http://www.wurvoc.org/vocabularies/om-1.8/square_attometre,square attometre
http://www.wurvoc.org/vocabularies/om-1.8/Surface_tension,surface tension
http://www.wurvoc.org/vocabularies/om-1.8/zeptogram,zeptogram
http://www.wurvoc.org/vocabularies/om-1.8/zeptosievert,zeptosievert
http://www.w3.org/ns/sosa/isSampleOf,is sample of
http://www.wurvoc.org/vocabularies/om-1.8/square_femtometre,square femtometre
http://www.wurvoc.org/vocabularies/om-1.8/teraohm,teraohm
http://www.wurvoc.org/vocabularies/om-1.8/Mass_flow,mass flow
http://www.wurvoc.org/vocabularies/om-1.8/centiohm,centiohm
http://www.wurvoc.org/vocabularies/om-1.8/Cause_end_of_vase_life_malformed_buds,cause end of vase life malformed buds
http://www.wurvoc.org/vocabularies/om-1.8/cubic_yottametre,cubic yottametre
http://www.wurvoc.org/vocabularies/om-1.8/gram_per_joule,gram per joule
http://www.wurvoc.org/vocabularies/om-1.8/Total_distance_travelled,total distance travelled
http://www.wurvoc.org/vocabularies/om-1.8/giga,giga
http://www.wurvoc.org/vocabularies/om-1.8/Magnitude_at_minimum_brightness,magnitude at minimum brightness
http://www.wurvoc.org/vocabularies/om-1.8/Radiant_energy_density,radiant energy density
http://www.wurvoc.org/vocabularies/om-1.8/_1-10,1-10
http://www.wurvoc.org/vocabularies/om-1.8/alternative_symbol,alternative symbol
http://www.wurvoc.org/vocabularies/om-1.8/Relative_density,relative density
http://www.wurvoc.org/vocabularies/om-1.8/zettamole,zettamole
http://w3id.org/saref#accomplishes,accomplishes
http://www.wurvoc.org/vocabularies/om-1.8/Apparent_distance_modulus,apparent distance modulus
http://www.wurvoc.org/vocabularies/om-1.8/megabyte,megabyte
http://www.wurvoc.org/vocabularies/om-1.8/centi,centi
http://www.wurvoc.org/vocabularies/om-1.8/degree,degree
http://www.wurvoc.org/vocabularies/om-1.8/terasecond-time,terasecond
http://w3id.org/saref#Switch,Switch
http://www.wurvoc.org/vocabularies/om-1.8/International_System_of_Units,International System of Units
http://www.wurvoc.org/vocabularies/om-1.8/pennyweight-Troy,pennyweight (Troy)
http://www.wurvoc.org/vocabularies/om-1.8/Vibrational_quantum_number,vibrational quantum number
http://www.wurvoc.org/vocabularies/om-1.8/Scale_height,scale height
http://www.wurvoc.org/vocabularies/om-1.8/year-sidereal,year (sidereal)
http://www.wurvoc.org/vocabularies/om-1.8/centibecquerel,centibecquerel
http://www.wurvoc.org/vocabularies/om-1.8/zeptobecquerel,zeptobecquerel
http://www.wurvoc.org/vocabularies/om-1.8/Number_buds,number buds
http://www.wurvoc.org/vocabularies/om-1.8/Planetary_aberration,planetary aberration
http://www.wurvoc.org/vocabularies/om-1.8/yoctomole,yoctomole
http://www.wurvoc.org/vocabularies/om-1.8/peck-US,peck (US)
http://www.wurvoc.org/vocabularies/om-1.8/B_magnitude_at_maximum_brightness,B magnitude at maximum brightness
http://www.wurvoc.org/vocabularies/om-1.8/Extinction_at_wavelength,extinction at wavelength
http://w3id.org/saref#Toggle,Toggle
http://www.wurvoc.org/vocabularies/om-1.8/megametre_per_second-time,megametre per second
http://www.wurvoc.org/vocabularies/om-1.8/numerical_value,numerical value
http://w3id.org/saref#Coal,Coal
http://www.wurvoc.org/vocabularies/om-1.8/action_or_angular_momentum-dimension,action or angular momentum dimension
http://www.wurvoc.org/vocabularies/om-1.8/Hartmann_number,Hartmann number
http://www.wurvoc.org/vocabularies/om-1.8/millimetre_per_hour,millimetre per hour
http://www.wurvoc.org/vocabularies/om-1.8/metre_per_femtosecond-time_squared,metre per femtosecond squared
http://www.wurvoc.org/vocabularies/om-1.8/_1-5,1-5
http://www.wurvoc.org/vocabularies/om-1.8/hectare,hectare
http://www.wurvoc.org/vocabularies/om-1.8/decanewton,decanewton
http://www.wurvoc.org/vocabularies/om-1.8/gram_per_square_metre_second-time,gram per square metre second
http://www.wurvoc.org/vocabularies/om-1.8/Electric_dipole_moment,electric dipole moment
http://www.wurvoc.org/vocabularies/om-1.8/Thermal_resistance,thermal resistance
http://w3id.org/saref#hasModel,has model
http://www.wurvoc.org/vocabularies/om-1.8/microdegree_Celsius,microdegree Celsius
http://www.wurvoc.org/vocabularies/om-1.8/Seebeck_coefficient_for_substances_a_and_b,Seebeck coefficient for substances a and b
http://www.wurvoc.org/vocabularies/om-1.8/Superconductor_critical_field_strength-type_II,Superconductor critical field strength (type II)
http://www.wurvoc.org/vocabularies/om-1.8/Reynolds_number,Reynolds number
http://w3id.org/saref#OffCommand,Off command
http://www.wurvoc.org/vocabularies/om-1.8/Residual_resistivity,residual resistivity
http://www.wurvoc.org/vocabularies/om-1.8/attopascal,attopascal
http://www.wurvoc.org/vocabularies/om-1.8/hecto,hecto
http://www.wurvoc.org/vocabularies/om-1.8/Permittivity,permittivity
http://www.wurvoc.org/vocabularies/om-1.8/decamole_per_metre,decamole per metre
http://w3id.org/saref#Energy,Energy
http://www.wurvoc.org/vocabularies/om-1.8/Gelatin_mass_fraction,gelatin mass fraction
http://www.wurvoc.org/vocabularies/om-1.8/microsecond-time,microsecond
http://www.wurvoc.org/vocabularies/om-1.8/millisecond-time,millisecond
http://www.wurvoc.org/vocabularies/om-1.8/mebibyte,mebibyte
http://www.wurvoc.org/vocabularies/om-1.8/yoctogray,yoctogray
http://www.wurvoc.org/vocabularies/om-1.8/Logarithmic_decrement,logarithmic decrement
http://www.wurvoc.org/vocabularies/om-1.8/volt_per_metre,volt per metre
http://www.wurvoc.org/vocabularies/om-1.8/_429_7485_on_the_Kelvin_scale,429.7485 on the Kelvin scale
http://www.wurvoc.org/vocabularies/om-1.8/tebi,tebi
http://www.wurvoc.org/vocabularies/om-1.8/yoctogram,yoctogram
http://www.wurvoc.org/vocabularies/om-1.8/mole_per_megalitre,mole per megalitre
http://www.wurvoc.org/vocabularies/om-1.8/Prandtl_number,Prandtl number
http://www.wurvoc.org/vocabularies/om-1.8/kilokatal,kilokatal
http://www.wurvoc.org/vocabularies/om-1.8/Fermi_angular_wave_vector,Fermi angular wave vector
http://www.wurvoc.org/vocabularies/om-1.8/_-270_15_to_-268_15_on_the_Celsius_scale,-270.15 to -268.15 on the Celsius scale
http://www.wurvoc.org/vocabularies/om-1.8/Volumetric_Enterobacteriaceae_count,Enterobacteriaceae count (volumetric)
http://www.wurvoc.org/vocabularies/om-1.8/Fahrenheit_temperature,Fahrenheit temperature
http://www.wurvoc.org/vocabularies/om-1.8/Radiant_energy,radiant energy
http://www.wurvoc.org/vocabularies/om-1.8/abhenry,abhenry
http://www.wurvoc.org/vocabularies/om-1.8/Rate_coefficient,rate coefficient
http://www.wurvoc.org/vocabularies/om-1.8/dry_pint-US,dry pint (US)
http://www.wurvoc.org/vocabularies/om-1.8/Geometrical_albedo,geometrical albedo
http://www.wurvoc.org/vocabularies/om-1.8/megavolt,megavolt
http://www.wurvoc.org/vocabularies/om-1.8/picosecond-time,picosecond
http://www.wurvoc.org/vocabularies/om-1.8/Heat_capacity,heat capacity
http://www.wurvoc.org/vocabularies/om-1.8/second-plane_angle_squared,second (plane angle) squared
http://www.wurvoc.org/vocabularies/om-1.8/femtoohm,femtoohm
http://www.wurvoc.org/vocabularies/om-1.8/ton-force-short,ton-force (short)
http://www.wurvoc.org/vocabularies/om-1.8/Solid_angle,solid angle
http://www.wurvoc.org/vocabularies/om-1.8/hertz,hertz
http://www.wurvoc.org/vocabularies/om-1.8/gigagram_per_litre,gigagram per litre
http://www.wurvoc.org/vocabularies/om-1.8/Rotational_quantum_number,rotational quantum number
http://www.wurvoc.org/vocabularies/om-1.8/reciprocal_parts_per_million,reciprocal parts per million
http://www.wurvoc.org/vocabularies/om-1.8/metre_per_cubic_metre,metre per cubic metre
http://www.wurvoc.org/vocabularies/om-1.8/tebibyte,tebibyte
http://www.wurvoc.org/vocabularies/om-1.8/beta_wide_magnitude,β_wide magnitude
http://www.wurvoc.org/vocabularies/om-1.8/pressure-dimension,pressure dimension
http://www.wurvoc.org/vocabularies/om-1.8/yoctofarad,yoctofarad
http://www.wurvoc.org/vocabularies/om-1.8/shake,shake
http://w3id.org/saref#Water,Water
http://www.wurvoc.org/vocabularies/om-1.8/gram_per_attolitre,gram per attolitre
http://www.wurvoc.org/vocabularies/om-1.8/common_application_area,common application area
http://www.wurvoc.org/vocabularies/om-1.8/mole_per_cubic_metre,mole per cubic metre
http://www.wurvoc.org/vocabularies/om-1.8/millimolair,millimolair
http://www.wurvoc.org/vocabularies/om-1.8/Degree_of_ionization_for_charge_number_z_greater_than_or_equal_to_1,degree of ionization for charge number z ≥ 1
http://www.wurvoc.org/vocabularies/om-1.8/Matrix_element,matrix element
http://www.wurvoc.org/vocabularies/om-1.8/decahertz,decahertz
http://www.wurvoc.org/vocabularies/om-1.8/Cowling_number,Cowling number
http://www.wurvoc.org/vocabularies/om-1.8/square_megametre,square megametre
http://www.wurvoc.org/vocabularies/om-1.8/Number_external_browning,number external browning
http://www.wurvoc.org/vocabularies/om-1.8/molecular_spectroscopy,molecular spectroscopy
http://www.wurvoc.org/vocabularies/om-1.8/metre_per_zeptosecond-time_squared,metre per zeptosecond squared
http://www.wurvoc.org/vocabularies/om-1.8/Admittance,admittance
http://www.wurvoc.org/vocabularies/om-1.8/atto,atto
http://www.wurvoc.org/vocabularies/om-1.8/reciprocal_day,reciprocal day
http://www.wurvoc.org/vocabularies/om-1.8/gigavolt,gigavolt
http://www.wurvoc.org/vocabularies/om-1.8/Thermal_diffusion_ratio,thermal diffusion ratio
http://www.wurvoc.org/vocabularies/om-1.8/mole_per_hectolitre,mole per hectolitre
http://www.wurvoc.org/vocabularies/om-1.8/minute-plane_angle,minute (plane angle)
http://www.wurvoc.org/vocabularies/om-1.8/kilocandela,kilocandela
http://www.wurvoc.org/vocabularies/om-1.8/Compressibility,compressibility
http://www.wurvoc.org/vocabularies/om-1.8/exacandela,exacandela
http://www.wurvoc.org/vocabularies/om-1.8/quantum_mechanics,quantum mechanics
http://www.wurvoc.org/vocabularies/om-1.8/electric_potential-dimension,electric potential dimension
http://www.wurvoc.org/vocabularies/om-1.8/zeptolux,zeptolux
http://www.wurvoc.org/vocabularies/om-1.8/Diameter,diameter
http://www.wurvoc.org/vocabularies/om-1.8/Alfven_number,Alfvén number
http://www.wurvoc.org/vocabularies/om-1.8/LaTeX_command,LaTeX command
http://www.w3.org/ns/sosa/observedProperty,observed property
http://www.wurvoc.org/vocabularies/om-1.8/solar_mass_per_gigayear_cubic_parsec,solar mass per gigayear cubic parsec
http://www.wurvoc.org/vocabularies/om-1.8/Apparent_diameter,apparent diameter
http://www.wurvoc.org/vocabularies/om-1.8/metre_per_megasecond-time,metre per megasecond
http://www.wurvoc.org/vocabularies/om-1.8/zeptokatal,zeptokatal
http://www.wurvoc.org/vocabularies/om-1.8/centimetre-gram-second-franklin_system_of_units,centimetre-gram-second-franklin system of units
http://w3id.org/saref#GetCurrentMeterValue,Get current meter value
http://www.w3.org/ns/sosa/hosts,hosts
http://www.wurvoc.org/vocabularies/om-1.8/Cousins_magnitude,Cousins magnitude
http://www.wurvoc.org/vocabularies/om-1.8/millipascal,millipascal
http://www.wurvoc.org/vocabularies/om-1.8/cubic_picometre,cubic picometre
http://www.wurvoc.org/vocabularies/om-1.8/Energy_gap,energy gap
http://www.wurvoc.org/vocabularies/om-1.8/microwatt,microwatt
http://www.wurvoc.org/vocabularies/om-1.8/hectowatt,hectowatt
http://www.wurvoc.org/vocabularies/om-1.8/attosteradian,attosteradian
http://w3id.org/saref#WashingMachine,Washing machine
http://www.wurvoc.org/vocabularies/om-1.8/Number_manual_firmness_2,number manual firmness 2
http://www.wurvoc.org/vocabularies/om-1.8/mole_per_nanolitre,mole per nanolitre
http://w3id.org/saref#GetCommand,Get command
http://www.wurvoc.org/vocabularies/om-1.8/Hyperfine_quantum_number,hyperfine quantum number
http://www.wurvoc.org/vocabularies/om-1.8/kilogray,kilogray
http://www.wurvoc.org/vocabularies/om-1.8/Swedish_krona,Swedish krona
http://www.wurvoc.org/vocabularies/om-1.8/Number_manual_firmness_0,number manual firmness 0
http://www.wurvoc.org/vocabularies/om-1.8/Number_manual_firmness_3,number manual firmness 3
http://www.wurvoc.org/vocabularies/om-1.8/Starch_VA40_mass_fraction,starch VA40 mass fraction
http://www.wurvoc.org/vocabularies/om-1.8/acoustics,acoustics
http://www.wurvoc.org/vocabularies/om-1.8/Ellipticity,ellipticity
http://www.wurvoc.org/vocabularies/om-1.8/Number_manual_firmness_1,number manual firmness 1
http://www.wurvoc.org/vocabularies/om-1.8/Nucleon_number,nucleon number
http://www.wurvoc.org/vocabularies/om-1.8/millivolt,millivolt
http://www.wurvoc.org/vocabularies/om-1.8/Probability_density,probability density
http://www.wurvoc.org/vocabularies/om-1.8/Number_manual_firmness_5,number manual firmness 5
http://www.wurvoc.org/vocabularies/om-1.8/zeptomolair,zeptomolair
http://www.wurvoc.org/vocabularies/om-1.8/petafarad,petafarad
http://www.wurvoc.org/vocabularies/om-1.8/Reflection_coefficient,reflection coefficient
http://www.w3.org/ns/ssn/hasProperty,has property
http://www.wurvoc.org/vocabularies/om-1.8/watt_square_metre,watt square metre
http://www.wurvoc.org/vocabularies/om-1.8/Number_manual_firmness_4,number manual firmness 4
http://www.wurvoc.org/vocabularies/om-1.8/Straw_mass,straw mass
http://www.wurvoc.org/vocabularies/om-1.8/mole_per_micrometre,mole per micrometre
http://www.wurvoc.org/vocabularies/om-1.8/yoctocoulomb,yoctocoulomb
http://www.wurvoc.org/vocabularies/om-1.8/joule_per_kelvin_kilogram,joule per kelvin kilogram
http://www.wurvoc.org/vocabularies/om-1.8/Reciprocal_lattice_vector,reciprocal lattice vector
http://www.wurvoc.org/vocabularies/om-1.8/square_yoctometre,square yoctometre
http://w3id.org/saref#Safety,Safety
http://www.wurvoc.org/vocabularies/om-1.8/nanosecond-time_squared,nanosecond squared
http://www.wurvoc.org/vocabularies/om-1.8/Superconductor_critical_field_strength,Superconductor critical field strength
http://www.wurvoc.org/vocabularies/om-1.8/Date,date
http://www.wurvoc.org/vocabularies/om-1.8/Long_range_order_parameter,long range order parameter
http://www.wurvoc.org/vocabularies/om-1.8/hectometre_per_second-time,hectometre per second
http://www.wurvoc.org/vocabularies/om-1.8/zettagram_per_litre,zettagram per litre
http://www.wurvoc.org/vocabularies/om-1.8/megaampere,megaampere
http://www.wurvoc.org/vocabularies/om-1.8/femtobecquerel,femtobecquerel
http://www.wurvoc.org/vocabularies/om-1.8/angstrom,ångström
http://w3id.org/saref#hasManufacturer,has manufacturer
http://w3id.org/saref#isAbout,isAbout
http://www.wurvoc.org/vocabularies/om-1.8/Nominal_scale,nominal scale
http://w3id.org/saref#Sensor,Sensor
http://www.wurvoc.org/vocabularies/om-1.8/attolumen,attolumen
http://www.w3.org/ns/td#Link,Link
http://www.wurvoc.org/vocabularies/om-1.8/nanometre_per_second-time_squared,nanometre per second squared
http://www.w3.org/ns/ssn/implements,implements
http://www.w3.org/ns/td#DataSchema,DataSchema
http://www.wurvoc.org/vocabularies/om-1.8/yottavolt,yottavolt
http://www.wurvoc.org/vocabularies/om-1.8/Plasma_pressure,plasma pressure
http://www.wurvoc.org/vocabularies/om-1.8/Friction,friction
http://www.wurvoc.org/vocabularies/om-1.8/exbibit,exbibit
http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale,unit of measure or measurement scale
http://www.wurvoc.org/vocabularies/om-1.8/gram_per_kilogram,gram per kilogram
http://www.wurvoc.org/vocabularies/om-1.8/centipascal,centipascal
http://www.wurvoc.org/vocabularies/om-1.8/symbol,symbol
http://www.wurvoc.org/vocabularies/om-1.8/microcandela,microcandela
http://www.w3.org/ns/ssn/wasOriginatedBy,was originated by
http://w3id.org/saref#watt_hour,watt hour
http://www.wurvoc.org/vocabularies/om-1.8/slug,slug
http://www.wurvoc.org/vocabularies/om-1.8/metre_per_zeptosecond-time,metre per zeptosecond
http://www.w3.org/ns/sosa/Observation,Observation
http://www.wurvoc.org/vocabularies/om-1.8/millimetre_per_second-time,millimetre per second
http://www.wurvoc.org/vocabularies/om-1.8/Number_vascular_browning_5,number vascular browning 5
http://www.wurvoc.org/vocabularies/om-1.8/attometre_per_second-time,attometre per second
http://www.wurvoc.org/vocabularies/om-1.8/kilogram,kilogram
http://www.wurvoc.org/vocabularies/om-1.8/decasievert,decasievert
http://www.wurvoc.org/vocabularies/om-1.8/decaampere,decaampere
http://www.wurvoc.org/vocabularies/om-1.8/metre_of_mercury,metre of mercury
http://www.wurvoc.org/vocabularies/om-1.8/gram_per_square_metre_day,gram per square metre day
http://www.wurvoc.org/vocabularies/om-1.8/attonewton,attonewton
http://www.wurvoc.org/vocabularies/om-1.8/Stellar_aberration,stellar aberration
http://www.wurvoc.org/vocabularies/om-1.8/zettalitre,zettalitre
http://www.wurvoc.org/vocabularies/om-1.8/femtolux,femtolux
http://www.wurvoc.org/vocabularies/om-1.8/Area_density,area density
http://www.wurvoc.org/vocabularies/om-1.8/Moment_of_inertia,moment of inertia
http://www.wurvoc.org/vocabularies/om-1.8/gigamole_per_litre,gigamole per litre
http://www.wurvoc.org/vocabularies/om-1.8/centicoulomb,centicoulomb
http://www.wurvoc.org/vocabularies/om-1.8/base_quantity,base quantity
http://www.wurvoc.org/vocabularies/om-1.8/Work,work
http://www.wurvoc.org/vocabularies/om-1.8/Angular_velocity,angular velocity
